---,ID,NPC_ID,Conversation_ID,Line_ID,SubLine_ID,TargetLine_ID,Camera_ID,Monologue
14,14,4,1,13,0,0,0,"Jeśli byłabyś taka miła i przyniosła mi go, chętnie stawie się za tobą u miejscowego Sołtysa."
15,15,4,1,14,0,0,1,Czy to nie jest zbyt proste? Wyciągnięcie czegoś z krypty nie wymaga większej filozofii.
16,16,4,1,15,0,0,0,"Żartujesz sobie ze mnie? Pełno tam duchów, aż ciarki przechodzą mnie na samą myśl."
17,17,4,1,16,0,0,1,To zmienia postać rzeczy.
18,18,4,1,17,-1,0,0,Przyda ci się klucz. Jakbyś mogła się pośpieszyć…
19,19,4,2,1,0,0,0,"Jesteś już, i jak?"
20,20,4,2,2,0,0,0,
21,21,4,2,2,1,3,0,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
22,22,4,2,2,2,5,0,Rozmawiałam z duchem dziadka.
23,23,4,2,3,0,0,1,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
24,24,4,2,4,0,-1,0,"Co takiego? Złodzieje! O czym ty mówisz! Nie wierze ci! Pewnie masz go przy sobie, albo sprzedałaś pierwszej lepszej osobie! To na pewno był ogrodnik, albo nie… to na pewno ojciec, złodziej jeden! Zejdź mi z oczu, nie licz ode mnie na jakąkolwiek pomoc."
25,25,4,2,5,0,0,1,Rozmawiałam z duchem dziadka.
26,26,4,2,6,0,0,0,I co? Co powiedział?
27,27,4,2,7,0,0,0,
28,28,4,2,7,1,8,0,Nie chciał oddać sygnetu.
29,29,4,2,7,2,12,0,"Pozdrawia, żałuje, sygnetu nie odda."
30,30,4,2,7,3,14,0,Wolałby oddać sygnet Jonaszowi i zniknął z pierścieniem.
31,31,4,2,8,0,0,1,Nie chciał oddać sygnetu.
32,32,4,2,9,0,0,0,"Yyyy… spodziewałem się tego po tym dziadzie, nigdy mnie nie lubił, a i tak zawsze się starałem mu zaimponować… trudno…"
33,33,4,2,10,0,0,1,A co z naszym układem?
34,34,4,2,11,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, nie wywiązałaś się z umowy, interes to interes, wybacz."
35,35,4,2,12,0,0,1,"Pozdrawia, żałuje, sygnetu nie odda."
36,36,4,2,13,0,-1,0,"Pozdrawia mnie? O jak miło. Myślisz, że jestem głupi? Ten stary piernik nigdy nie powiedział nic miłego, nie wiem czy go ukradłaś, czy go tam nie było, ale nie lubię jak mnie ktoś okłamuje, zapomnij o naszej umowie."
37,37,4,2,14,0,0,1,Wolałby oddać sygnet Jonaszowi i zniknął z pierścieniem.
38,38,4,2,15,0,0,0,"Mojemu ojcu… dobrze. Przekaże mu to przy najbliżej okazji, jeśli to jedyny sposób, żeby zabrać… znaczy zatrzymać… zatrzymać sygnet w rodzinie."
39,39,4,2,16,0,0,1,A co z naszym układem?
40,40,4,2,17,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, nie wywiązałaś się z umowy, interes to interes, wybacz."
41,41,4,3,1,0,0,0,"Jesteś już, i jak?"
42,42,4,3,2,0,0,0,
43,43,4,3,2,1,3,0,Oto sygnet.
44,44,4,3,2,2,8,0,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
45,45,4,3,2,3,10,0,Rozmawiałam z duchem dziadka.
46,46,4,3,3,0,0,1,Oto sygnet.
47,47,4,3,4,0,0,0,Daj mi go. Tak to ten pierścień. Jestem ci dłużny.
48,48,4,3,5,0,0,1,Ghm… miałeś się wstawić za mną u Sołtysa.
49,49,4,3,6,0,0,0,"A tak, tak. Faktycznie, dobrze, zrobię to przy najbliższej możliwej okazji."
50,50,4,3,7,0,-1,1,"Mam nadzieję, żegnaj."
51,51,4,3,8,0,0,1,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
52,52,4,3,9,0,-1,0,"Co takiego? Złodzieje! O czym ty mówisz! Nie wierze ci! Pewnie masz go przy sobie, albo sprzedałaś pierwszej lepszej osobie! To na pewno był ogrodnik, albo nie… to na pewno ojciec, złodziej jeden! Zejdź mi z oczu, nie licz ode mnie na jakąkolwiek pomoc."
53,53,4,3,10,0,0,1,Rozmawiałam z duchem dziadka.
54,54,4,3,11,0,0,0,I co? Co powiedział?
55,55,4,3,12,0,0,0,
56,56,4,3,12,1,13,0,Nie chciał oddać sygnetu.
57,57,4,3,12,2,17,0,"Pozdrawia, żałuje, nie odda sygnetu."
58,58,4,3,12,3,19,0,"Niechętnie chciał oddać ci pierścień, ale go przekonałam."
59,59,4,3,12,4,21,0,Prosił mnie abym przekazała jego sygnet twojemu ojcu.
60,60,4,3,13,0,0,1,Nie chciał oddać sygnetu.
61,61,4,3,14,0,0,0,"Yyyy… spodziewałem się tego po tym dziadzie, nigdy mnie nie lubił, a i tak zawsze się starałem mu zaimponować… trudno…"
62,62,4,3,15,0,0,1,A co z naszym układem?
63,63,4,3,16,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, nie wywiązałaś się z umowy, interes to interes, wybacz."
64,64,4,3,17,0,0,1,"Pozdrawia, żałuje, sygnetu nie odda."
65,65,4,3,18,0,-1,0,"Pozdrawia mnie? O jak miło. Myślisz, że jestem głupi? Ten stary piernik nigdy nie powiedział nic miłego, nie wiem czy go ukradłaś, czy go tam nie było, ale nie lubię jak mnie ktoś okłamuje, zapomnij o naszej umowie."
66,66,4,3,19,0,0,1,"Niechętnie chciał oddać ci pierścień, ale go przekonałam."
67,67,4,3,20,0,-1,0,"Pokaż, faktycznie to ten pierścień, nie wiem jak ci się udało przekonań tego starego zrzędę. Jestem pod wrażeniem. W wolnej chwili pójdę do Sołtysa i szepnę o tobie kilka dobrych słów."
68,68,4,3,21,0,0,1,Prosił mnie abym przekazała jego sygnet twojemu ojcu.
69,69,4,3,22,0,0,0,"Spodziewałem się, że nie będzie mi go chciał oddać nawet po śmierci… no cóż, ale masz pierścień przy sobie. Daj mi go więc, a ja wypełnię wolę mojego dziadka i przy najbliżej okazji oddam go mojemu ojcu."
70,70,4,3,23,0,0,0,
71,71,4,3,23,1,24,0,"Dobrze, proszę."
72,72,4,3,23,2,28,0,"Twój dziadek, prosił mnie abym to zrobiła osobiście."
73,73,4,3,24,0,0,1,"Dobrze, proszę."
74,74,4,3,25,0,0,0,"Tak, to ten sygnet, możesz już iść."
75,75,4,3,26,0,0,1,A co z naszym układem?
76,76,4,3,27,0,-1,0,"A tak, tak. Faktycznie, dobrze, zrobię to przy najbliższej możliwej chwili."
77,77,4,3,28,0,0,1,"Twój dziadek, prosił mnie żebym to zrobiła osobiście."
78,78,4,3,29,0,-1,0,"Złodziejka, pewnie chcesz go zatrzymać dla siebie, jak tylko otworzą bramę, zawiadomię straż i odpowiesz za swoje czyny."
79,79,4,4,1,0,0,0,"Jesteś już, i jak?"
80,80,4,4,2,0,0,0,
81,81,4,4,2,1,3,0,Oto sygnet.
82,82,4,4,2,2,8,0,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
83,83,4,4,2,3,10,0,Rozmawiałam z duchem dziadka.
84,84,4,4,3,0,0,1,Oto sygnet.
85,85,4,4,4,0,0,0,Daj mi go. Tak to ten pierścień. Jestem ci dłużny.
86,86,4,4,5,0,0,1,Ghm… miałeś się wstawić za mną u Sołtysa.
87,87,4,4,6,0,0,0,"A tak, tak. Faktycznie, dobrze, zrobię to przy najbliższej możliwej okazji."
88,88,4,4,7,0,-1,1,"Mam nadzieję, żegnaj."
89,89,4,4,8,0,0,1,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
90,90,4,4,9,0,-1,0,"Co takiego? Złodzieje! O czym ty mówisz! Nie wierze ci! Pewnie masz go przy sobie, albo sprzedałaś pierwszej lepszej osobie! To na pewno był ogrodnik, albo nie… to na pewno ojciec, złodziej jeden! Zejdź mi z oczu, nie licz ode mnie na jakąkolwiek pomoc."
91,91,4,4,10,0,0,1,Rozmawiałam z duchem dziadka.
92,92,4,4,11,0,0,0,I co? Co powiedział?
93,93,4,4,12,0,0,0,
94,94,4,4,12,1,13,0,Nie chciał oddać sygnetu.
95,95,4,4,12,2,17,0,"Pozdrawia, żałuje, sygnetu nie odda."
96,96,4,4,12,3,19,0,"Niechętnie chciał oddać ci pierścień, ale go przekonałam."
97,97,4,4,13,0,0,1,Nie chciał oddać sygnetu.
98,98,4,4,14,0,0,0,"Yyyy… spodziewałem się tego po tym dziadzie, nigdy mnie nie lubił, a i tak zawsze się starałem mu zaimponować… trudno…"
99,99,4,4,15,0,0,1,A co z naszym układem?
100,100,4,4,16,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, nie wywiązałaś się z umowy, interes to interes, wybacz."
101,101,4,4,17,0,0,1,"Pozdrawia, żałuje, sygnetu nie odda."
102,102,4,4,18,0,-1,0,"Pozdrawia mnie? O jak miło. Myślisz, że jestem głupi? Ten stary piernik nigdy nie powiedział nic miłego, nie wiem czy go ukradłaś, czy go tam nie było, ale nie lubię jak mnie ktoś okłamuje, zapomnij o naszej umowie."
103,103,4,4,19,0,0,1,"Niechętnie chciał oddać ci pierścień, ale go przekonałam."
104,104,4,4,20,0,-1,0,"Pokaż, faktycznie to ten pierścień, nie wiem jak ci się udało przekonań tego starego zrzędę. Jestem pod wrażeniem. W wolnej chwili pójdę do Sołtysa i szepnę o tobie kilka dobrych słów."
105,105,4,5,1,0,0,0,"Jesteś już, i jak?"
106,106,4,5,2,0,0,0,
107,107,4,5,2,1,3,0,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
108,108,4,5,2,2,8,0,Rozmawiałam z duchem dziadka.
109,109,4,5,3,0,0,1,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
110,110,4,5,4,0,-1,0,"Co takiego? Złodzieje! O czym ty mówisz! Nie wierze ci! Pewnie masz go przy sobie, albo sprzedałaś pierwszej lepszej osobie! To na pewno był ogrodnik, albo nie… to na pewno ojciec, złodziej jeden! Zejdź mi z oczu, nie licz ode mnie na jakąkolwiek pomoc."
111,111,4,5,5,0,0,1,Rozmawiałam z duchem dziadka.
112,112,4,5,6,0,0,0,I co? Co powiedział?
113,113,4,5,7,0,0,0,
114,114,4,5,7,1,8,0,Nie chciał oddać sygnetu.
115,115,4,5,7,2,12,0,"Pozdrawia, żałuje, sygnetu nie odda."
116,116,4,5,7,3,16,0,Nie było łatwo.
117,117,4,5,8,0,0,1,Nie chciał oddać sygnetu.
118,118,4,5,9,0,0,0,"Yyyy… spodziewałem się tego po tym dziadzie, nigdy mnie nie lubił, a i tak zawsze się starałem mu zaimponować… trudno…"
119,119,4,5,10,0,0,1,A co z naszym układem?
120,120,4,5,11,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, nie wywiązałaś się z umowy, interes to interes, wybacz."
121,121,4,5,12,0,0,1,"Pozdrawia, żałuje, sygnetu nie odda."
122,122,4,5,13,0,-1,0,"Pozdrawia mnie? O jak miło. O jak miło. Myślisz, że jestem głupi? Ten stary piernik nigdy nie powiedział nic miłego, nie wiem czy go ukradłaś, czy go tam nie było, ale nie lubię jak mnie ktoś okłamuje, zapomnij o naszej umowie."
123,123,4,5,14,0,0,1,Nie było łatwo.
124,124,4,5,15,0,0,0,Zawsze robił problemy… A co z sygnetem? Udało ci się go zabrać?
125,125,4,5,16,0,0,1,"Nie, zniknął wraz z duchem dziadka."
126,126,4,5,17,0,0,0,"Zawsze musi postawić na swoim, stary piernik…"
127,127,4,5,18,0,0,1,A co z dobrym słowem o mnie u Sołtysa?
128,128,4,5,19,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, czyli nie wywiązałaś się z umowy, interes to interes, wybacz."
129,129,4,6,1,0,0,0,"Jesteś już, i jak?"
130,130,4,6,2,0,0,0,
131,131,4,6,2,1,3,0,Oto sygnet.
132,132,4,6,2,2,8,0,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
133,133,4,6,2,3,10,0,Rozmawiałam z duchem dziadka.
134,134,4,6,3,0,0,1,Oto sygnet.
135,135,4,6,4,0,0,0,Daj mi go. Tak to ten pierścień. Jestem ci dłużny.
136,136,4,6,5,0,0,1,Ghm… miałeś się wstawić za mną u Sołtysa.
137,137,4,6,6,0,0,0,"A tak, tak. Faktycznie, dobrze, zrobię to przy najbliższej możliwej okazji."
138,138,4,6,7,0,-1,1,"Mam nadzieję, żegnaj."
139,139,4,6,8,0,0,1,"Grób był pusty, ciała nie było. Po co mnie tam wysłałeś?"
140,140,4,6,9,0,-1,0,"Co takiego? Złodzieje! O czym ty mówisz! Nie wierze ci! Pewnie masz go przy sobie, albo sprzedałaś pierwszej lepszej osobie! To na pewno był ogrodnik, albo nie… to na pewno ojciec, złodziej jeden! Zejdź mi z oczu, nie licz ode mnie na jakąkolwiek pomoc."
141,141,4,6,10,0,0,1,Rozmawiałam z duchem dziadka.
142,142,4,6,11,0,0,0,I co? Co powiedział?
143,143,4,6,12,0,0,0,
144,144,4,6,12,1,13,0,Nie chciał oddać sygnetu.
145,145,4,6,12,2,17,0,"Pozdrawia, żałuje, nie odda sygnetu."
146,146,4,6,12,3,19,0,"Niechętnie chciał oddać ci pierścień, ale go przekonałam"
147,147,4,6,13,0,0,1,Nie chciał oddać sygnetu.
148,148,4,6,14,0,0,0,"Yyyy… spodziewałem się tego po tym dziadzie, nigdy mnie nie lubił, a i tak zawsze się starałem mu zaimponować… trudno…"
149,149,4,6,15,0,0,1,A co z naszym układem?
150,150,4,6,16,0,-1,0,"No cóż, nie przyniosłaś mi sygnetu, nie wywiązałaś się z umowy, interes to interes, wybacz."
151,151,4,6,17,0,0,1,"Pozdrawia, żałuje, sygnetu nie odda."
152,152,4,6,18,0,-1,0,"Pozdrawia mnie? O jak miło. Myślisz, że jestem głupi? Ten stary piernik nigdy nie powiedział nic miłego, nie wiem czy go ukradłaś, czy go tam nie było, ale nie lubię jak mnie ktoś okłamuje, zapomnij o naszej umowie."
153,153,4,6,19,0,0,1,"Niechętnie chciał oddać ci pierścień, ale go przekonałam."
154,154,4,6,20,0,-1,0,"Pokaż, faktycznie to ten pierścień, nie wiem jak ci się udało przekonań tego starego zrzędę. Jestem pod wrażeniem. W wolnej chwili pójdę do Sołtysa i szepnę o tobie kilka dobrych słów."
155,155,,,,,,,
156,156,,,,,,,
157,157,,,,,,,
158,158,,,,,,,
159,159,,,,,,,
160,160,,,,,,,
161,161,,,,,,,
162,162,,,,,,,
163,163,,,,,,,
164,164,,,,,,,
165,165,,,,,,,
166,166,,,,,,,
167,167,,,,,,,
168,168,,,,,,,
169,169,,,,,,,
170,170,,,,,,,
171,171,,,,,,,
172,172,,,,,,,
173,173,,,,,,,
174,174,,,,,,,
175,175,,,,,,,
176,176,,,,,,,
177,177,,,,,,,
178,178,,,,,,,
179,179,,,,,,,
180,180,,,,,,,
181,181,,,,,,,
182,182,,,,,,,
183,183,,,,,,,
184,184,,,,,,,
185,185,,,,,,,
186,186,,,,,,,
187,187,,,,,,,
188,188,,,,,,,
189,189,,,,,,,
190,190,,,,,,,
191,191,,,,,,,
192,192,,,,,,,
193,193,,,,,,,
194,194,,,,,,,
195,195,,,,,,,
196,196,,,,,,,
197,197,,,,,,,
198,198,,,,,,,
199,199,,,,,,,
200,200,,,,,,,
201,201,,,,,,,
202,202,,,,,,,
203,203,,,,,,,
204,204,,,,,,,
205,205,,,,,,,
206,206,,,,,,,
207,207,,,,,,,
208,208,,,,,,,
209,209,,,,,,,
210,210,,,,,,,
211,211,,,,,,,
212,212,,,,,,,
213,213,,,,,,,
214,214,,,,,,,
215,215,,,,,,,
216,216,,,,,,,
217,217,,,,,,,
218,218,,,,,,,
219,219,,,,,,,
220,220,,,,,,,
221,221,,,,,,,
222,222,,,,,,,
223,223,,,,,,,
224,224,,,,,,,
225,225,,,,,,,
226,226,,,,,,,
227,227,,,,,,,
228,228,,,,,,,
229,229,,,,,,,
230,230,,,,,,,
231,231,,,,,,,
232,232,,,,,,,
233,233,,,,,,,
234,234,,,,,,,
235,235,,,,,,,
236,236,,,,,,,
237,237,,,,,,,
238,238,,,,,,,
239,239,,,,,,,
240,240,,,,,,,
241,241,,,,,,,
242,242,,,,,,,
243,243,,,,,,,
244,244,,,,,,,
245,245,,,,,,,
246,246,,,,,,,
247,247,,,,,,,
248,248,,,,,,,
249,249,,,,,,,
250,250,,,,,,,
251,251,,,,,,,
252,252,,,,,,,
253,253,,,,,,,
254,254,,,,,,,
255,255,,,,,,,
256,256,,,,,,,
257,257,,,,,,,
258,258,,,,,,,
259,259,,,,,,,
260,260,,,,,,,
261,261,,,,,,,
262,262,,,,,,,
263,263,,,,,,,
264,264,,,,,,,
265,265,,,,,,,
266,266,,,,,,,
267,267,,,,,,,
268,268,,,,,,,
269,269,,,,,,,
270,270,,,,,,,
271,271,,,,,,,
272,272,,,,,,,
273,273,,,,,,,
274,274,,,,,,,
275,275,,,,,,,
276,276,,,,,,,
277,277,,,,,,,
278,278,,,,,,,
279,279,,,,,,,
280,280,,,,,,,
281,281,,,,,,,
282,282,,,,,,,
283,283,,,,,,,
284,284,,,,,,,
285,285,,,,,,,
286,286,,,,,,,
287,287,,,,,,,
288,288,,,,,,,
289,289,,,,,,,
290,290,,,,,,,
291,291,,,,,,,
292,292,,,,,,,
293,293,,,,,,,
294,294,,,,,,,
295,295,,,,,,,
296,296,,,,,,,
297,297,,,,,,,
298,298,,,,,,,
299,299,,,,,,,
300,300,,,,,,,
301,301,,,,,,,
302,302,,,,,,,
303,303,,,,,,,
304,304,,,,,,,
305,305,,,,,,,
306,306,,,,,,,
307,307,,,,,,,
308,308,,,,,,,
309,309,,,,,,,
310,310,,,,,,,
311,311,,,,,,,
312,312,,,,,,,
313,313,,,,,,,
314,314,,,,,,,
315,315,,,,,,,
316,316,,,,,,,
317,317,,,,,,,
318,318,,,,,,,
319,319,,,,,,,
320,320,,,,,,,
321,321,,,,,,,
322,322,,,,,,,
323,323,,,,,,,
324,324,,,,,,,
325,325,,,,,,,
326,326,,,,,,,
327,327,,,,,,,
328,328,,,,,,,
329,329,,,,,,,
330,330,,,,,,,
331,331,,,,,,,
332,332,,,,,,,
333,333,,,,,,,
334,334,,,,,,,
335,335,,,,,,,
336,336,,,,,,,
337,337,,,,,,,
338,338,,,,,,,
339,339,,,,,,,
340,340,,,,,,,
341,341,,,,,,,
342,342,,,,,,,
343,343,,,,,,,
344,344,,,,,,,
345,345,,,,,,,
346,346,,,,,,,
347,347,,,,,,,
348,348,,,,,,,
349,349,,,,,,,
350,350,,,,,,,
351,351,,,,,,,
352,352,,,,,,,
353,353,,,,,,,
354,354,,,,,,,
355,355,,,,,,,
356,356,,,,,,,
357,357,,,,,,,
358,358,,,,,,,
359,359,,,,,,,
360,360,,,,,,,
361,361,,,,,,,
362,362,,,,,,,
363,363,,,,,,,
364,364,,,,,,,
365,365,,,,,,,
366,366,,,,,,,
367,367,,,,,,,
368,368,,,,,,,
369,369,,,,,,,
370,370,,,,,,,
371,371,,,,,,,
372,372,,,,,,,
373,373,,,,,,,
374,374,,,,,,,
375,375,,,,,,,
376,376,,,,,,,
377,377,,,,,,,
378,378,,,,,,,
379,379,,,,,,,
380,380,,,,,,,
381,381,,,,,,,
382,382,,,,,,,
383,383,,,,,,,
384,384,,,,,,,
385,385,,,,,,,
386,386,,,,,,,
387,387,,,,,,,
388,388,,,,,,,
389,389,,,,,,,
390,390,,,,,,,
391,391,,,,,,,
392,392,,,,,,,
393,393,,,,,,,
